ticker,name,sector,index,market_cap,price,avg_dollar_volume,exchange,quote_type
ETSY,Etsy,Consumer Discretionary,S&P 600 (SmallCap),7308579840,79.63,304239155.8,NYQ,EQUITY
EXTR,"Extreme Networks, Inc.",Information Technology,S&P 600 (SmallCap),3204294656,24.42,50536457.400000006,NMS,EQUITY
FA,First Advantage Corporation,Industrials,S&P 600 (SmallCap),3605110016,20.99,61377488.699999996,NMS,EQUITY
FBK,FB Financial Corp.,Financials,S&P 600 (SmallCap),3101143296,62.05,20882927.5,NYQ,EQUITY
FBNC,First Bancorp (Southern Pines NC),Financials,S&P 600 (SmallCap),2718700032,65.71,13033578.499999998,NMS,EQUITY
FBP,First BanCorp (Puerto Rico),Financials,S&P 600 (SmallCap),4459440128,29.21,41446069.0,NYQ,EQUITY
FCF,"First Commonwealth Financial, Corp.",Financials,S&P 600 (SmallCap),2184829184,21.62,20678665.2,NYQ,EQUITY
FCPT,"Four Corners Property Trust, Inc.",Real Estate,S&P 600 (SmallCap),2737145088,24.94,18306708.2,NYQ,EQUITY
FELE,Franklin Electric,Industrials,S&P 600 (SmallCap),4750080000,107.44,26450653.599999998,NMS,EQUITY
FFBC,First Financial Bancorp,Financials,S&P 600 (SmallCap),3577341696,34.08,24143635.2,NMS,EQUITY
FG,"F&G Annuities & Life, Inc.",Financials,S&P 600 (SmallCap),3482876672,26.6,14416934.0,NYQ,EQUITY
FHB,"First Hawaiian, Inc.",Financials,S&P 600 (SmallCap),3362035712,27.63,46662925.5,NMS,EQUITY
FIBK,"First Interstate BancSystem, Inc.",Financials,S&P 600 (SmallCap),3672086528,38.53,41492186.4,NMS,EQUITY
FIVN,"Five9, Inc.",Information Technology,S&P 600 (SmallCap),2331374080,31.2,156066768.0,NGM,EQUITY
FIZZ,National Beverage Corp.,Consumer Staples,S&P 600 (SmallCap),2897294592,30.95,9923189.0,NMS,EQUITY
FORM,"FormFactor, Inc.",Information Technology,S&P 600 (SmallCap),10038236160,128.77,185082408.70000002,NMS,EQUITY
FRPT,Freshpet,Consumer Staples,S&P 600 (SmallCap),3475079168,72.31,136534295.8,NGM,EQUITY
FSS,Federal Signal Corporation,Industrials,S&P 600 (SmallCap),7710166016,126.31,59906306.800000004,NYQ,EQUITY
FTDR,"Frontdoor, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5891067392,85.51,54817040.6,NMS,EQUITY
FUL,H.B. Fuller Company,Materials,S&P 600 (SmallCap),3236388608,60.17,40304874.5,NYQ,EQUITY
FULT,Fulton Financial Corporation,Financials,S&P 600 (SmallCap),4671648256,24.4,41159140.0,NMS,EQUITY
GEO,"GEO Group, Inc.",Industrials,S&P 600 (SmallCap),4139436032,31.45,55405779.5,NYQ,EQUITY
GFF,Griffon Corporation,Industrials,S&P 600 (SmallCap),4750509568,104.88,43163364.0,NYQ,EQUITY
GKOS,Glaukos Corp.,Health Care,S&P 600 (SmallCap),11008172032,186.63,180443215.5,NYQ,EQUITY
GNW,"Genworth Financial, Inc.",Financials,S&P 600 (SmallCap),3786067712,10.02,28201290.0,NYQ,EQUITY
GOLF,Acushnet Company,Consumer Discretionary,S&P 600 (SmallCap),5203889152,89.1,42147864.0,NYQ,EQUITY
GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3172623104,266.11,63046781.2,NYQ,EQUITY
GPOR,Gulfport Energy Corporation,Energy,S&P 600 (SmallCap),3046393088,169.53,68661345.3,NYQ,EQUITY
GRBK,"Green Brick Partners, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3015479808,70.11,15962644.8,NYQ,EQUITY
GSHD,"Goosehead Insurance, Inc.",Financials,S&P 600 (SmallCap),2342651392,65.55,30036976.5,NMS,EQUITY
GTES,Gates Corporation,Industrials,S&P 600 (SmallCap),7045196800,27.83,65451150.599999994,NYQ,EQUITY
GTY,Getty Realty Corp.,Real Estate,S&P 600 (SmallCap),2036347264,32.88,11509972.8,NYQ,EQUITY
GVA,"Granite Construction, Inc.",Industrials,S&P 600 (SmallCap),5522643968,126.19,152441305.7,NYQ,EQUITY
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financials,S&P 600 (SmallCap),5374979072,41.83,43302416.0,NYQ,EQUITY
HAYW,"Hayward Holdings, Inc.",Industrials,S&P 600 (SmallCap),3245429760,15.3,41610645.0,NYQ,EQUITY
HCC,"Warrior Met Coal, Inc.",Materials,S&P 600 (SmallCap),5107018240,96.72,65568422.4,NYQ,EQUITY
HCI,"HCI Group, Inc.",Financials,S&P 600 (SmallCap),2283776000,183.6,34050456.0,NYQ,EQUITY
HE,"Hawaiian Electric Industries, Inc.",Utilities,S&P 600 (SmallCap),2060645120,11.93,26345138.3,NYQ,EQUITY
HIW,Highwoods Properties,Real Estate,S&P 600 (SmallCap),3518883840,31.33,36713433.9,NYQ,EQUITY
HMN,Horace Mann Educators Corporation,Financials,S&P 600 (SmallCap),2087424512,51.54,12801505.2,NYQ,EQUITY
HNI,HNI Corporation,Industrials,S&P 600 (SmallCap),3554232064,49.24,33633382.0,NYQ,EQUITY
HP,"Helmerich & Payne, Inc.",Energy,S&P 600 (SmallCap),4294376448,42.97,70229738.3,NYQ,EQUITY
HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,S&P 600 (SmallCap),2316061440,39.77,35808510.300000004,NGM,EQUITY
HTH,Hilltop Holdings Inc.,Financials,S&P 600 (SmallCap),2254793472,39.36,8857574.4,NYQ,EQUITY
HTO,H2O America,Utilities,S&P 600 (SmallCap),2618980096,62.57,23916131.1,NMS,EQUITY
HUBG,"Hub Group, Inc.",Industrials,S&P 600 (SmallCap),2458982656,40.21,59742811.7,NMS,EQUITY
HWKN,"Hawkins, Inc.",Materials,S&P 600 (SmallCap),2702701312,129.47,21849357.2,NMS,EQUITY
IBP,"Installed Building Products, Inc.",Consumer Discretionary,S&P 600 (SmallCap),6457410560,242.95,88793366.0,NYQ,EQUITY
ICHR,"Ichor Holdings, Ltd.",Information Technology,S&P 600 (SmallCap),2591458048,69.19,78722998.2,NMS,EQUITY
ICUI,ICU Medical,Health Care,S&P 600 (SmallCap),4484762112,179.34,77320647.6,NMS,EQUITY
INDB,Independent Bank Corp.,Financials,S&P 600 (SmallCap),4042005504,85.33,27338878.7,NMS,EQUITY
INDV,Indivior,Health Care,S&P 600 (SmallCap),4570668544,38.73,124946078.39999999,NMS,EQUITY
INSW,"International Seaways, Inc.",Energy,S&P 600 (SmallCap),4575702528,92.38,50785905.0,NYQ,EQUITY
INVX,"Innovex International, Inc.",Energy,S&P 600 (SmallCap),2121841664,30.39,32661652.5,NYQ,EQUITY
IOSP,"Innospec, Inc.",Materials,S&P 600 (SmallCap),2293643264,93.12,19451836.8,NMS,EQUITY
IPAR,"Inter Parfums, Inc.",Consumer Staples,S&P 600 (SmallCap),3781604096,118.08,34756848.0,NMS,EQUITY
IRDM,Iridium Communications,Communication Services,S&P 600 (SmallCap),5260933120,49.65,54728698.5,NMS,EQUITY
ITGR,Integer Holdings Corporation,Health Care,S&P 600 (SmallCap),4247071488,125.08,347001939.2,NYQ,EQUITY
ITRI,"Itron, Inc.",Information Technology,S&P 600 (SmallCap),4492958720,102.61,78137515.0,NMS,EQUITY
IVT,InvenTrust Properties,Real Estate,S&P 600 (SmallCap),2592782848,33.25,24610652.5,NYQ,EQUITY
JBLU,JetBlue,Industrials,S&P 600 (SmallCap),2180864512,5.78,160247032.0,NMS,EQUITY
JBTM,JBT Marel Corporation,Industrials,S&P 600 (SmallCap),6148440064,118.52,84829504.8,NYQ,EQUITY
JOE,St. Joe Company,Real Estate,S&P 600 (SmallCap),3865577728,67.9,14840224.000000002,NYQ,EQUITY
JXN,"Jackson Financial, Inc.",Financials,S&P 600 (SmallCap),8849437696,130.66,84632401.8,NYQ,EQUITY
KAI,Kadant Inc.,Industrials,S&P 600 (SmallCap),3944970752,334.08,41339059.199999996,NYQ,EQUITY
KALU,Kaiser Aluminum Corporation,Materials,S&P 600 (SmallCap),3097989632,189.49,47190589.6,NMS,EQUITY
KFY,Korn/Ferry International,Industrials,S&P 600 (SmallCap),4277966080,83.3,26552708.0,NYQ,EQUITY
KGS,"Kodiak Gas Services, Inc.",Energy,S&P 600 (SmallCap),6263027712,62.06,106548331.60000001,NYQ,EQUITY
KLIC,"Kulicke and Soffa Industries, Inc.",Information Technology,S&P 600 (SmallCap),4979115520,95.15,106845838.0,NMS,EQUITY
KMT,Kennametal,Industrials,S&P 600 (SmallCap),2345746944,30.78,57464413.2,NYQ,EQUITY
KMX,"CarMax, Inc.",Consumer Discretionary,S&P 600 (SmallCap),8331600896,58.71,106926174.60000001,NYQ,EQUITY
KN,Knowles Corporation,Information Technology,S&P 600 (SmallCap),3332710912,39.02,29219736.8,NYQ,EQUITY
KNTK,"Kinetik Holdings, Inc.",Energy,S&P 600 (SmallCap),8671493120,51.25,60494475.0,NYQ,EQUITY
KRMN,Karman Holdings,Industrials,S&P 600 (SmallCap),8205161984,61.91,186590549.0,NYQ,EQUITY
KSS,Kohl's Corp.,Consumer Discretionary,S&P 600 (SmallCap),2185217792,19.27,64678598.8,NYQ,EQUITY
KTB,Kontoor Brands,Consumer Discretionary,S&P 600 (SmallCap),4510224384,81.6,63804671.99999999,NYQ,EQUITY
KWR,Quaker Chemical Corporation,Materials,S&P 600 (SmallCap),2906036736,168.88,30856064.8,NYQ,EQUITY
LAUR,"Laureate Education, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5095349248,36.99,39096950.4,NMS,EQUITY
LAZ,Lazard,Financials,S&P 600 (SmallCap),4285977088,43.54,68885940.2,NYQ,EQUITY
LBRT,"Liberty Energy, Inc.",Energy,S&P 600 (SmallCap),3523302912,21.59,101574473.0,NYQ,EQUITY
LCII,LCI Industries,Consumer Discretionary,S&P 600 (SmallCap),2604978176,107.15,27810782.5,NYQ,EQUITY
LEU,Centrus Energy Corp.,Energy,S&P 600 (SmallCap),3692475904,185.06,111802148.4,NYQ,EQUITY
LFST,Lifestance Health,Health Care,S&P 600 (SmallCap),4672540160,12.23,63380385.1,NMS,EQUITY
LIF,Life360,Information Technology,S&P 600 (SmallCap),4004760320,49.15,58426079.5,NMS,EQUITY
LGND,"Ligand Pharmaceuticals, Inc.",Health Care,S&P 600 (SmallCap),5846515712,293.27,85455945.3,NGM,EQUITY
LKQ,LKQ Corporation,Consumer Discretionary,S&P 600 (SmallCap),6251681280,24.71,112896530.60000001,NMS,EQUITY
LNC,Lincoln Financial,Financials,S&P 600 (SmallCap),8442826752,44.1,105425019.0,NYQ,EQUITY
LQDA,Liquidia Corporation,Health Care,S&P 600 (SmallCap),7052405248,78.79,114098950.60000001,NCM,EQUITY
LRN,"Stride, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3266188032,78.59,134447056.6,NYQ,EQUITY
LTC,"LTC Properties, Inc.",Real Estate,S&P 600 (SmallCap),2085606144,38.69,21137894.599999998,NYQ,EQUITY
LTH,"Life Time Group Holdings, Inc.",Consumer Discretionary,S&P 600 (SmallCap),9792102400,43.82,160754546.4,NYQ,EQUITY
LUMN,Lumen Technologies,Communication Services,S&P 600 (SmallCap),6480656384,6.29,103764809.1,NYQ,EQUITY
LW,Lamb Weston,Consumer Staples,S&P 600 (SmallCap),7301730304,53.11,70839711.3,NYQ,EQUITY
LXP,Lexington Realty Trust,Real Estate,S&P 600 (SmallCap),3578705920,60.7,48102929.0,NYQ,EQUITY
LYFT,"Lyft, Inc.",Industrials,S&P 600 (SmallCap),6276197376,16.58,215881216.39999998,NMS,EQUITY
MAC,Macerich,Real Estate,S&P 600 (SmallCap),7272498688,24.65,139964425.5,NYQ,EQUITY
MAN,ManpowerGroup,Industrials,S&P 600 (SmallCap),2614642944,56.22,52884467.4,NYQ,EQUITY
MARA,"MARA Holdings, Inc.",Information Technology,S&P 600 (SmallCap),3723925248,9.64,368401083.20000005,NCM,EQUITY
MATX,"Matson, Inc.",Industrials,S&P 600 (SmallCap),6412796416,214.45,67592495.5,NYQ,EQUITY
MBGL,"Mobility Global, Inc.",Industrials,S&P 600 (SmallCap),5789413888,19.62,85002472.8,NYQ,EQUITY
MBIN,Merchants Bancorp,Financials,S&P 600 (SmallCap),2519557120,54.85,9577907.0,NCM,EQUITY
MC,Moelis & Company,Financials,S&P 600 (SmallCap),4909340672,66.27,74268126.3,NYQ,EQUITY
MCRI,"Monarch Casino & Resort, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2219883264,123.86,16026245.4,NMS,EQUITY
MCY,Mercury General,Financials,S&P 600 (SmallCap),5844608000,105.52,34418513.6,NYQ,EQUITY
MD,Pediatrix Medical Group,Health Care,S&P 600 (SmallCap),2153211648,26.5,24375495.0,NYQ,EQUITY
MDU,"MDU Resources Group, Inc.",Utilities,S&P 600 (SmallCap),4316370944,20.52,37678003.199999996,NYQ,EQUITY
MGEE,"MGE Energy, Inc.",Utilities,S&P 600 (SmallCap),3072595968,81.32,15337765.2,NMS,EQUITY
MGY,"Magnolia Oil & Gas, Corp.",Energy,S&P 600 (SmallCap),6392091136,26.36,107624189.6,NYQ,EQUITY
MHK,Mohawk Industries,Consumer Discretionary,S&P 600 (SmallCap),9270642688,136.86,181310759.4,NYQ,EQUITY
MHO,"M/I Homes, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3819507712,151.07,34433385.1,NYQ,EQUITY
MIR,"Mirion Technologies, Inc.",Information Technology,S&P 600 (SmallCap),3787862528,15.21,68551013.7,NYQ,EQUITY
MKTX,MarketAxess,Financials,S&P 600 (SmallCap),5722364416,162.6,383900226.0,NMS,EQUITY
MMSI,"Merit Medical Systems, Inc.",Health Care,S&P 600 (SmallCap),5445590016,91.2,137521392.0,NMS,EQUITY
MRCY,Mercury Systems,Industrials,S&P 600 (SmallCap),6703232000,111.64,55108853.2,NMS,EQUITY
MRP,"Millrose Properties, Inc.",Real Estate,S&P 600 (SmallCap),4941585920,29.76,34421904.0,NYQ,EQUITY
MSGS,Madison Square Garden Sports Corp.,Communication Services,S&P 600 (SmallCap),9970398208,414.12,80703705.6,NYQ,EQUITY
MTCH,Match Group,Communication Services,S&P 600 (SmallCap),8396975616,36.58,134763280.6,NMS,EQUITY
MTH,Meritage Homes Corporation,Consumer Discretionary,S&P 600 (SmallCap),4750539776,72.89,66101025.4,NYQ,EQUITY
MTRN,Materion Corp.,Materials,S&P 600 (SmallCap),5901360640,283.26,129934194.6,NYQ,EQUITY
MTX,Minerals Technologies,Materials,S&P 600 (SmallCap),2251543296,72.33,25436291.099999998,NYQ,EQUITY
MWA,Mueller Water Products,Industrials,S&P 600 (SmallCap),4085809152,26.17,29871746.500000004,NYQ,EQUITY
MXL,"MaxLinear, Inc.",Information Technology,S&P 600 (SmallCap),6741224960,74.33,185853245.4,NMS,EQUITY
MYRG,"MYR Group, Inc.",Industrials,S&P 600 (SmallCap),5179577856,332.68,101607125.60000001,NMS,EQUITY
NATL,NCR Atleos,Financials,S&P 600 (SmallCap),3467244032,46.92,31193823.6,NYQ,EQUITY
NBTB,"NBT Bancorp, Inc.",Financials,S&P 600 (SmallCap),2777866496,53.41,17931339.299999997,NMS,EQUITY
NE,Noble Corporation,Energy,S&P 600 (SmallCap),7037029376,44.08,60062526.4,NYQ,EQUITY
NEO,"NeoGenomics Laboratories, Inc.",Health Care,S&P 600 (SmallCap),2138077312,16.42,42096775.00000001,NCM,EQUITY
NEOG,Neogen,Health Care,S&P 600 (SmallCap),2498921984,11.46,33356736.6,NMS,EQUITY
NGVT,"Ingevity, Corp.",Materials,S&P 600 (SmallCap),2619253760,76.19,21551865.3,NYQ,EQUITY
NHC,"National Healthcare, Corp.",Health Care,S&P 600 (SmallCap),3471191552,221.64,27494442.0,ASE,EQUITY
NHI,"National Health Investors, Inc.",Real Estate,S&P 600 (SmallCap),3473581056,70.73,27537310.900000002,NYQ,EQUITY
NIC,Nicolet Bankshares,Financials,S&P 600 (SmallCap),3718072320,177.41,27482583.099999998,NYQ,EQUITY
NMIH,"NMI Holdings, Inc.",Financials,S&P 600 (SmallCap),3375777024,44.88,22728578.400000002,NGM,EQUITY
NOG,"Northern Oil and Gas, Inc.",Energy,S&P 600 (SmallCap),2566768384,24.09,56836741.5,NYQ,EQUITY
NPO,"EnPro Industries, Inc.",Industrials,S&P 600 (SmallCap),7225799168,341.36,73453844.8,NYQ,EQUITY
NSIT,"Insight Enterprises, Inc.",Industrials,S&P 600 (SmallCap),4539386368,154.67,91714669.89999999,NMS,EQUITY
NTCT,"NETSCOUT Systems, Inc.",Information Technology,S&P 600 (SmallCap),2871211776,39.49,24362565.700000003,NMS,EQUITY
NTST,NETSTREIT Corp.,Real Estate,S&P 600 (SmallCap),2005221632,20.53,22928519.900000002,NYQ,EQUITY
NWBI,"Northwest Bancshares, Inc.",Financials,S&P 600 (SmallCap),2302337280,15.72,15830040.0,NMS,EQUITY
NWL,Newell Brands,Consumer Discretionary,S&P 600 (SmallCap),2623543808,6.16,87181925.60000001,NMS,EQUITY
NWN,NW Natural,Utilities,S&P 600 (SmallCap),2118988672,50.34,11884770.600000001,NYQ,EQUITY
OFG,OFG Bancorp,Financials,S&P 600 (SmallCap),2234999552,52.88,11157151.200000001,NYQ,EQUITY
OGN,Organon & Co.,Health Care,S&P 600 (SmallCap),3587244800,13.66,34251767.0,NYQ,EQUITY
OII,"Oceaneering International, Inc.",Energy,S&P 600 (SmallCap),5078002688,51.02,38507855.2,NYQ,EQUITY
OPLN,"OPENLANE, Inc.",Industrials,S&P 600 (SmallCap),4338434560,35.33,48425417.8,NYQ,EQUITY
OSIS,"OSI Systems, Inc.",Information Technology,S&P 600 (SmallCap),3816942848,231.57,36421329.6,NMS,EQUITY
OSW,OneSpaWorld Holdings Limited,Consumer Discretionary,S&P 600 (SmallCap),2699865856,26.6,30274258.0,NCM,EQUITY
OTTR,Otter Tail Corporation,Utilities,S&P 600 (SmallCap),3868551424,92.14,26013886.2,NMS,EQUITY
OUT,Outfront Media,Real Estate,S&P 600 (SmallCap),5289341440,30.03,71064493.5,NYQ,EQUITY
PARR,"Par Pacific Holdings, Inc.",Energy,S&P 600 (SmallCap),3896749056,77.78,100230419.2,NYQ,EQUITY
PAYC,Paycom,Industrials,S&P 600 (SmallCap),9522732032,211.28,265614877.6,NYQ,EQUITY
PAYO,Payoneer Global Inc.,Financials,S&P 600 (SmallCap),2412617984,7.12,47052662.4,NGM,EQUITY
PATK,"Patrick Industries, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2786580736,86.76,43602973.2,NMS,EQUITY
PBH,Prestige Consumer Healthcare,Health Care,S&P 600 (SmallCap),2476143360,52.27,34097289.1,NYQ,EQUITY
PBI,"Pitney Bowes, Inc.",Industrials,S&P 600 (SmallCap),2275697408,16.6,36361968.0,NYQ,EQUITY
PDFS,"PDF Solutions, Inc.",Information Technology,S&P 600 (SmallCap),2186103040,51.77,28837960.8,NMS,EQUITY
PEB,Pebblebrook Hotel Trust,Real Estate,S&P 600 (SmallCap),2033129216,18.08,41610035.199999996,NYQ,EQUITY
PECO,Phillips Edison & Company,Real Estate,S&P 600 (SmallCap),5666625536,40.14,30738007.8,NMS,EQUITY
PENG,"Penguin Solutions, Inc.",Information Technology,S&P 600 (SmallCap),3009483776,58.73,109115641.6,NMS,EQUITY
PENN,Penn Entertainment,Consumer Discretionary,S&P 600 (SmallCap),2573849088,19.17,56275260.300000004,NMS,EQUITY
PFS,"Provident Financial Services, Inc.",Financials,S&P 600 (SmallCap),3244914688,24.88,26163808.0,NYQ,EQUITY
PHIN,"PHINIA, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2711951104,74.02,34056602.0,NYQ,EQUITY
PI,"Impinj, Inc.",Information Technology,S&P 600 (SmallCap),5486961152,179.58,112761873.60000001,NMS,EQUITY
PIPR,Piper Sandler Companies,Financials,S&P 600 (SmallCap),5337019904,75.52,41442355.199999996,NYQ,EQUITY
PJT,"PJT Partners, Inc.",Financials,S&P 600 (SmallCap),7266656768,170.59,65979094.300000004,NYQ,EQUITY
PLMR,"Palomar Holdings, Inc.",Financials,S&P 600 (SmallCap),3356557568,127.54,35760940.6,NMS,EQUITY
PLUS,"ePlus, Inc.",Information Technology,S&P 600 (SmallCap),2320691456,88.74,25391176.2,NMS,EQUITY
PLXS,Plexus Corp.,Information Technology,S&P 600 (SmallCap),7248038912,271.95,89699988.0,NMS,EQUITY
POOL,Pool Corporation,Consumer Discretionary,S&P 600 (SmallCap),7246708736,199.41,136683590.4,NMS,EQUITY
POWI,Power Integrations,Information Technology,S&P 600 (SmallCap),3566951168,63.84,42416572.800000004,NMS,EQUITY
POWL,"Powell Industries, Inc.",Industrials,S&P 600 (SmallCap),7577054208,207.98,165635272.0,NMS,EQUITY
PPLI,People Inc.,Communication Services,S&P 600 (SmallCap),3022490880,40.59,51385316.400000006,NMS,EQUITY
PRIM,Primoris Services Corporation,Industrials,S&P 600 (SmallCap),4385181184,81.46,108725476.6,NYQ,EQUITY
PRK,Park National Corp.,Financials,S&P 600 (SmallCap),3715255808,205.67,18915469.9,ASE,EQUITY
PRKS,United Parks & Resorts,Consumer Discretionary,S&P 600 (SmallCap),2006806272,44.26,36111291.4,NYQ,EQUITY
PRLB,Protolabs,Industrials,S&P 600 (SmallCap),2172108288,90.8,20766868.0,NYQ,EQUITY
PRVA,"Privia Health Group, Inc.",Health Care,S&P 600 (SmallCap),2751395072,21.54,34208751.0,NMS,EQUITY
PSMT,PriceSmart,Consumer Staples,S&P 600 (SmallCap),5491012608,177.93,50501871.9,NMS,EQUITY
PTCT,"PTC Therapeutics, Inc.",Health Care,S&P 600 (SmallCap),6062592512,72.64,102078086.4,NMS,EQUITY
PTEN,"Patterson-UTI Energy, Inc.",Energy,S&P 600 (SmallCap),4183386880,11.02,101279199.8,NMS,EQUITY
PTGX,"Protagonist Therapeutics, Inc.",Health Care,S&P 600 (SmallCap),9836305408,152.01,76746808.8,NGM,EQUITY
PTON,"Peloton Interactive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2378685184,5.42,59736692.6,NMS,EQUITY
QRVO,Qorvo,Information Technology,S&P 600 (SmallCap),8666536960,98.24,121122060.8,NMS,EQUITY
QTWO,"Q2 Holdings, Inc.",Information Technology,S&P 600 (SmallCap),3900286208,62.55,62095887.0,NYQ,EQUITY
RAMP,"LiveRamp Holdings, Inc.",Information Technology,S&P 600 (SmallCap),2298658304,37.81,28895158.200000003,NYQ,EQUITY
RAL,Ralliant Corp,Information Technology,S&P 600 (SmallCap),8034677760,72.62,145104200.60000002,NYQ,EQUITY
RCUS,"Arcus Biosciences, Inc.",Health Care,S&P 600 (SmallCap),3687574528,28.96,32468793.6,NYQ,EQUITY
RDN,"Radian Group, Inc.",Financials,S&P 600 (SmallCap),4866780672,36.44,42231044.8,NYQ,EQUITY
RDNT,"RadNet, Inc.",Health Care,S&P 600 (SmallCap),6055753728,76.95,72178330.5,NGM,EQUITY
RELY,Remitly,Financials,S&P 600 (SmallCap),5101894656,24.23,89520642.60000001,NMS,EQUITY
REYN,Reynolds Consumer Products,Consumer Staples,S&P 600 (SmallCap),5528428032,26.23,31789186.2,NMS,EQUITY
REZI,"Resideo Technologies, Inc.",Industrials,S&P 600 (SmallCap),3893168896,25.71,52699175.34,NYQ,EQUITY
RHI,Robert Half,Industrials,S&P 600 (SmallCap),4250298624,41.55,71267391.0,NYQ,EQUITY
RHP,Ryman Hospitality Properties,Real Estate,S&P 600 (SmallCap),7824918528,123.99,152345273.1,NYQ,EQUITY
RITM,Rithm Capital,Financials,S&P 600 (SmallCap),5712503808,10.23,62292618.300000004,NYQ,EQUITY
RNG,"RingCentral, Inc.",Information Technology,S&P 600 (SmallCap),5250867200,62.88,126251092.80000001,NYQ,EQUITY
RNST,Renasant Corp.,Financials,S&P 600 (SmallCap),3962383360,43.35,24124275.0,NYQ,EQUITY
ROAD,"Construction Partners, Inc.",Industrials,S&P 600 (SmallCap),6897502720,121.53,116744148.6,NMS,EQUITY
ROG,Rogers Corporation,Information Technology,S&P 600 (SmallCap),2473450240,138.58,31510320.400000002,NYQ,EQUITY
RRR,"Red Rock Resorts, Inc.",Consumer Discretionary,S&P 600 (SmallCap),6434405888,63.09,59273685.900000006,NMS,EQUITY
RSI,"Rush Street Interactive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5622623232,24.28,87025104.4,NYQ,EQUITY
RUN,Sunrun,Industrials,S&P 600 (SmallCap),2369934336,9.84,103056780.0,NMS,EQUITY
RUSHA,Rush Enterprises,Industrials,S&P 600 (SmallCap),9411973120,80.63,40961652.599999994,NMS,EQUITY
RXO,"RXO, Inc.",Industrials,S&P 600 (SmallCap),3745472256,22.71,54283031.7,NYQ,EQUITY
SAH,"Sonic Automotive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2561431040,81.02,29655750.599999998,NYQ,EQUITY
SBCF,Seacoast Banking Corporation of Florida,Financials,S&P 600 (SmallCap),3443994112,35.57,34299795.3,NMS,EQUITY
SEI,"Solaris Energy Infrastructure, Inc.",Energy,S&P 600 (SmallCap),6218708992,61.8,204124782.0,NYQ,EQUITY
SEZL,Sezzle,Financials,S&P 600 (SmallCap),4224194048,125.44,140308403.2,NCM,EQUITY
SFBS,"ServisFirst Bancshares, Inc.",Financials,S&P 600 (SmallCap),4945128448,90.45,18637222.5,NYQ,EQUITY
SFNC,Simmons First National Corporation,Financials,S&P 600 (SmallCap),3445208832,23.84,30200273.6,NMS,EQUITY
SHAK,"Shake Shack, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3121244928,72.86,181223949.4,NYQ,EQUITY
SHO,"Sunstone Hotel Investors, Inc.",Real Estate,S&P 600 (SmallCap),2008194560,10.8,29244240.000000004,NYQ,EQUITY
SHOO,"Steven Madden, Ltd.",Consumer Discretionary,S&P 600 (SmallCap),3490547456,47.7,61837326.0,NMS,EQUITY
SIG,Signet Jewelers,Consumer Discretionary,S&P 600 (SmallCap),3639184896,92.53,53314860.7,NYQ,EQUITY
SKT,"Tanger Factory Outlet Centers, Inc.",Real Estate,S&P 600 (SmallCap),4599851008,38.48,43698657.599999994,NYQ,EQUITY
SKY,"Champion Homes, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5095819264,93.88,73396322.8,NYQ,EQUITY
SKYW,"SkyWest, Inc.",Industrials,S&P 600 (SmallCap),4252771840,107.23,38257519.4,NMS,EQUITY
SLG,SL Green Realty,Real Estate,S&P 600 (SmallCap),4330541056,56.44,47070395.6,NYQ,EQUITY
SM,SM Energy Company,Energy,S&P 600 (SmallCap),7711228416,32.42,130568632.2,NYQ,EQUITY
SNDR,Schneider National,Industrials,S&P 600 (SmallCap),6265254400,35.74,28212441.200000003,NYQ,EQUITY
SNEX,StoneX Group Inc.,Financials,S&P 600 (SmallCap),8370801664,69.4,78719032.0,NMS,EQUITY
SPHR,Sphere Entertainment,Communication Services,S&P 600 (SmallCap),6288113664,175.09,154900372.1,NYQ,EQUITY
SPNT,SiriusPoint Ltd.,Financials,S&P 600 (SmallCap),2660178944,22.9,15965650.999999998,NYQ,EQUITY
SPSC,"SPS Commerce, Inc.",Information Technology,S&P 600 (SmallCap),2750773504,76.41,54706503.599999994,NMS,EQUITY
STEP,StepStone Group,Financials,S&P 600 (SmallCap),6208936960,48.1,87206262.0,NMS,EQUITY
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,S&P 600 (SmallCap),2782540032,47.87,72046264.8,NGM,EQUITY
SXI,Standex International Corporation,Industrials,S&P 600 (SmallCap),4004345088,330.53,47735142.599999994,NYQ,EQUITY
SXT,Sensient Technologies,Materials,S&P 600 (SmallCap),5548012544,130.33,36712657.7,NYQ,EQUITY
